id,text,price,price_currency,location,city,property_type,area_sqm,living_area_sqm,kitchen_area_sqm,rooms,floor,total_floors,building_type,build_year,label,source,collected_at,url,date_posted,metadata
spb_54,"Продается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 37.1 кв.м, жилая 22.0 кв.м, кухня 8.2 кв.м. 14 этаж из 14. Кирпичный дом 1975 года постройки. Цена 4,403,127 руб.",4403127,RUB,Адмиралтейский,Санкт-Петербург,Квартира,37.1,22.0,8.2,1,14,14,Кирпичный,1975,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/54,2025-11-17,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_55,"Продается 2-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 51.2 кв.м, жилая 28.2 кв.м, кухня 14.1 кв.м. 8 этаж из 17. Монолитный дом 2001 года постройки. Цена 3,557,387 руб.",3557387,RUB,Красносельский,Санкт-Петербург,Квартира,51.2,28.2,14.1,2,8,17,Монолитный,2001,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/55,2025-11-11,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_56,"Сдается 1-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 39.5 кв.м. 11 этаж из 24. Цена 37,243 руб./мес.",37243,RUB,Приморский,Санкт-Петербург,Квартира,39.5,27.4,6.4,1,11,24,Панельный,1952,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/56,2025-07-23,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_57,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 35.1 кв.м, жилая 22.1 кв.м, кухня 6.6 кв.м. 7 этаж из 7. Панельный дом 1988 года постройки. Цена 3,873,482 руб.",3873482,RUB,Московский,Санкт-Петербург,Квартира,35.1,22.1,6.6,1,7,7,Панельный,1988,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/57,2025-07-30,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_58,"Продается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 48.0 кв.м, жилая 30.9 кв.м, кухня 10.5 кв.м. 9 этаж из 13. Кирпичный дом 1983 года постройки. Цена 6,180,522 руб.",6180522,RUB,Центральный,Санкт-Петербург,Квартира,48.0,30.9,10.5,2,9,13,Кирпичный,1983,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/58,2025-07-25,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_59,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 49.2 кв.м, жилая 32.7 кв.м, кухня 8.1 кв.м. 13 этаж из 13. Монолитный дом 1982 года постройки. Цена 5,949,921 руб.",5949921,RUB,Центральный,Санкт-Петербург,Квартира,49.2,32.7,8.1,1,13,13,Монолитный,1982,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/59,2025-06-14,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_60,"Продается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 34.9 кв.м, жилая 21.2 кв.м, кухня 7.0 кв.м. 7 этаж из 9. Панельный дом 1980 года постройки. Цена 5,113,502 руб.",5113502,RUB,Адмиралтейский,Санкт-Петербург,Квартира,34.9,21.2,7.0,1,7,9,Панельный,1980,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/60,2026-02-10,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_61,"Сдается 3-комнатная квартира в Фрунзенский районе Санкт-Петербурга. Общая площадь 87.6 кв.м. 14 этаж из 24. Цена 57,498 руб./мес.",57498,RUB,Фрунзенский,Санкт-Петербург,Квартира,87.6,48.3,19.8,3,14,24,Монолитный,2011,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/61,2025-04-17,"{""district"": ""Фрунзенский"", ""price_factor"": 0.8}"
spb_62,"Продается 2-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 50.7 кв.м, жилая 37.7 кв.м, кухня 13.0 кв.м. 4 этаж из 4. Монолитный дом 1961 года постройки. Цена 5,409,009 руб.",5409009,RUB,Калининский,Санкт-Петербург,Квартира,50.7,37.7,13.0,2,4,4,Монолитный,1961,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/62,2025-12-18,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_63,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 44.1 кв.м, жилая 27.1 кв.м, кухня 9.6 кв.м. 6 этаж из 18. Кирпичный дом 1954 года постройки. Цена 4,060,599 руб.",4060599,RUB,Московский,Санкт-Петербург,Квартира,44.1,27.1,9.6,1,6,18,Кирпичный,1954,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/63,2025-09-27,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_64,"Сдается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 78.9 кв.м. 5 этаж из 12. Цена 88,730 руб./мес.",88730,RUB,Адмиралтейский,Санкт-Петербург,Квартира,78.9,55.9,8.7,2,5,12,Кирпичный,2024,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/64,2026-01-01,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_65,"Сдается 4-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 113.7 кв.м. 3 этаж из 21. Цена 132,987 руб./мес.",132987,RUB,Петроградский,Санкт-Петербург,Квартира,113.7,79.6,18.0,4,3,21,Панельный,1975,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/65,2025-12-19,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_66,"Продается 2-комнатная квартира в Петродворцовый районе Санкт-Петербурга. Общая площадь 52.5 кв.м, жилая 32.8 кв.м, кухня 11.2 кв.м. 6 этаж из 6. Монолитный дом 1964 года постройки. Цена 4,868,280 руб.",4868280,RUB,Петродворцовый,Санкт-Петербург,Квартира,52.5,32.8,11.2,2,6,6,Монолитный,1964,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/66,2025-10-24,"{""district"": ""Петродворцовый"", ""price_factor"": 0.7}"
spb_67,"Продается 2-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 63.9 кв.м, жилая 43.1 кв.м, кухня 8.8 кв.м. 6 этаж из 6. Монолитный дом 2021 года постройки. Цена 9,736,934 руб.",9736934,RUB,Приморский,Санкт-Петербург,Квартира,63.9,43.1,8.8,2,6,6,Монолитный,2021,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/67,2026-03-03,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_68,"Продается 2-комнатная квартира в Петродворцовый районе Санкт-Петербурга. Общая площадь 59.8 кв.м, жилая 44.8 кв.м, кухня 13.3 кв.м. 13 этаж из 13. Монолитный дом 1982 года постройки. Цена 5,839,895 руб.",5839895,RUB,Петродворцовый,Санкт-Петербург,Квартира,59.8,44.8,13.3,2,13,13,Монолитный,1982,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/68,2025-12-22,"{""district"": ""Петродворцовый"", ""price_factor"": 0.7}"
spb_69,"Продается 2-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 50.9 кв.м, жилая 33.5 кв.м, кухня 10.7 кв.м. 13 этаж из 24. Монолитный дом 1964 года постройки. Цена 4,150,500 руб.",4150500,RUB,Красносельский,Санкт-Петербург,Квартира,50.9,33.5,10.7,2,13,24,Монолитный,1964,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/69,2025-06-30,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_70,"Продается 2-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 68.3 кв.м, жилая 47.4 кв.м, кухня 12.2 кв.м. 4 этаж из 11. Блочный дом 1987 года постройки. Цена 10,449,381 руб.",10449381,RUB,Выборгский,Санкт-Петербург,Квартира,68.3,47.4,12.2,2,4,11,Блочный,1987,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/70,2026-02-23,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_71,"Продается 4-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 109.2 кв.м, жилая 71.1 кв.м, кухня 16.1 кв.м. 15 этаж из 15. Монолитный дом 2017 года постройки. Цена 10,151,372 руб.",10151372,RUB,Выборгский,Санкт-Петербург,Квартира,109.2,71.1,16.1,4,15,15,Монолитный,2017,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/71,2025-05-29,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
